AuthorId,PaperIds
992700,157905 1711494 2245629 2092951 2073984 2059810 1996745 1996698 628623 490514 305542 1324820 1051021 953292 912300 2027751 1586178 235057 1095744 1964680 2053185 1606760 2155957 1210982 1103947 197939 9748 1813565 1364425 1481360 377022 2208882 1086933 868729 2150839 534315 1259065 86113 1676455 1445924 284418 1953874 1558989 121135 2038439 2033290 1349694 1870861 1232770 1826265 1673131 1009303 1158812 1498609 623042 2238563 239155 795109 522035 2206579 790711 1362605 729838 489234 203745 801295 894241 505950 11594 1348918 258195 133374 85341 622153 1688921 667805 273818 181956 1396233 1755977 1109566 1678389 358941 1410833 522936 1383735 901083 1736789 2067919 1230758 1296104 1200110 768860 1151289 1588429 1348624 1034768 1325638 1805887 946789 761420 1537857 1041196 750834 860942 2062430 985668 856721 370746 1262688 1705343 1000818 766777 601157 346933 97210 92922 1960917 1476470 122616 2064015 669598 1735197 1712904 395130 1574712 2130908 1467225 212959 1585260 1063649 991399 585806 518887 1658988 2238162 1549291 1409974 1339375 1283601 645372 1889639 957194 904306 2067899 248348 164942 91281 37646 1909211 606884 710448 136081 606560 1386826 1464846 191591 2106848 1891777 1065149 1021567 377633 596789 1205559 819962 731695 2117440 2025561 1169636 1007484 382065 634880 374922 1226746 2246529 331459 2194988 1289230 178582 1916782 1449695 219994 16830 1316500 1164518 1898492 619398 1841510 2055677 753439 1975678 225260 1666972 292504 1935694 2156127 1164140 2243517 559061 1264113 1798531 1545801 37616 2200151 2065096 2258165 1769845 1002784 541835 1180721 297866 1541677 1819034 238043 1746434 1147172 1729324 1729324 2142442 1626533 2244847 1555131 1677866 2178688 2171627 1872091 1845271 1831849 1744119 1712218 1642289 1594443 1565413 1414759 1380090 1365683 1344534 1340764 1103253 885165 537820 379252 375852 302710 208906 34541
189885,1151011 2231286 944222 532634 1641666 596499 918550 412897 1546630 448128 1448826 33964 1296659 114601 892184 1944618 2117482 990996 1722669 1050295 398651 593199 1139088 1875387 1698109 1658489 1666649 474063 400064 720710 523477 2036351 1170385
1672640,554120 1439931 259071 1276994 403467 124871 1399160 2143697 1278352 1349349 896647 1763792 381424 1946044 1725938 286531 852274 1982718 844736 1897281 518930 227265 2019765 1088766 354753 1488521 2006663 908455 291266 297721 1128017 777978 495646 70378 1442106 1559507 1335257 1742787 1915031 519492 1394111 263303 442480 1802871 550972 603100 1865708 1733222 1449251 1094391 1220247 822574 1030851 340270 2238208 1795777 1441124 189736 882905 521873 1037541
1164744,2123677 1431697 1137381 989075 1225944 2224824 467014 482466 2211733 1095959 1811644 802070 1396489
705998,2128785 2046688 2029339 1976352 1890595 1800795 1736894 1577759 1560116 1548709 1538777 1333862 1030965 1014417 999204 898372 800935 447418 344321 322527 292520 168176 85688 2212681 892619 2206200 459213 124989 2129134 787521 479642 862466 1193106 900881 1727682 1639082 1817345 1093502 1878870 1831735 888361 625922 731225 1683290 1577398 1776968 1766685 1275017 647945 578151 1930337 1161532 121856 829203 1866513 1363848 1185749 961168 408355 385455 422570 180790 1341629 1589390 872420 311369 67987 1172754
533969,2141253 1442284 731584 1278370 2242161 1561429 1820242
2139610,2011631 1694181 1432003 1222368 1031608 925525 832602 756421 386447 2124614 1928777 1214515 1034978 1021725 352840 186745 179682 2124303 2087254 2041257 1029204 1318221 1977377 1122396 477194 635143 311855 1705464 1414252 1762386 1036384 1471837 1760251 1252380 487949 2200603 694826 1067048 1840840 2164010 2194308 2109320 740541 1776515 1800970 1638758 1739101 2086358 1233290 1065835 625214 422074 87116 1351566 833067 718998 1703804 1983415 1730992 370244 1728754 2064689 1430390 739826 118677 764756 1319261 692635 952239 236406 715085 933971 387594 405847 648525 691176 1789017 728408 1993310 477207 1253018 1696568 1338392 32975 1303954 1455995 1996854 901671 2217791 1414237 1317991 1984624 2145652 609133 527738 1651080 1027122 836711 331886 75263 1414610 457028 311732 300694 1801817 962500 1826049 191554 1782818 1762821 28863 803812 1331897 1873577 1500408 1000526 1455136 1835291 717240 559654 2251805 1671301 575484 1408645 173600 2239950 2191445 1043388 1005790 870877 458305 443123 46271 2174575 1536936 1112092 1084205 875411 818901 719274 704371 429380 383299 1348981 602007 1257266 1870829 1795688 1370308 494258 1758623 1073650 2224257 2130891 1758970 1531906 1519656 1416071 1040447 756426 727280 570053 496677 182959 180680 168132 59787 1912747 918865 857268 2205087 2120753 1586771 455108 293106 2213105 1505097 529568 1649407 2102186 433042 1749684 338556 2128432 1986965 1711535 1682318 1667424 1620986 1534754 1501644 919992 295093 138452 1674767 2176764 2014519 1082372 864418 2227269 598026 27257 1374499 864561 537827 509060 60018 2131261 1861472 2058771 1247087 2258515 320081 1016488 913974 327942 199191 256176 2064564 426311 850680 2110245 1343149 683729 374822 723330 284650 2022468 1702444 83512 1792240 2236127 583580 1868493
86266,494363 1269774 1859939 427777
533987,2235397 1242192 992891 1539780 1755184 209792 2123377 376669 1219165 245830 415417 196755
1525232,2004773 923613 1056939 2236488 254801 1240020 1538125 1176463 479782 1499414 2141294 992335 581427 1278831
10212,1114250 290814 1830188 824163 1495359 1576383 551557 414184 711071 1753895 1409670 509790 24013 49767 792369 1274721 1155164 719916 173546 2148031 275419 1888199 1723109 1443210 1763581 199989 2017320 1279152 736670 694244 681072 1907454 131299 2108310 213826 195044 656535
591356,1552302 1049820 9859 674132 1900360
2289920,682076 1158574 2148072 2012714 1498602 1057623 707180 1997925 1524290 829490 900515 174466 55331 398926 1468707 1348394 560227 412210 137126 608292 1288407 1474216 1300755 205655 1302749 661510 197938 662076 258356 280806 2141111 1660742 1619206 1413135 1288314 1000212 1893911 1326489 1231206 982004 917332 494259 303817
1639940,523620 1497989 626366 171418 1734031 1920319
1771015,1694984 1520626 632782 808647 1790569 365025 262719 1111574 982757 159667 958606 294975 160901 531102 57522 2172204 894152 649058 496333 1039633 893174 1650225 146775 218430 2186939 851970 334344 2100379 1357952 769999 161841 1187499 1073841 1897999 362015 316770 1655030 2082202 1333666 971245 743230 286015 1681054 897749 610594 288065 1537601 2246774 656913 1100922 1835387 837515 1989177 1158170 892521 1811658 873905 243629 2089723 921487 737565
452105,958369 963935 2102558 1034038 1616318 1358090 1033952 1841270 154396 1706446 1520374 846430 708740 669341 2242236
1222160,1989031 2128398 1868214 529574 1243199 795340 2191379 865535
329241,2167670 728746 1228943 1935223 2207832 901302 1113222 2079717 508807
239140,509164 577379 2193633 1625361 1148529 2239928 2226293 2137755 1807315 1275941 1624307 1371232 2178533 2052670 1366095 234262 1687765 115526 638365 210650 893229 1477801 1627690 1914204 20605 1865937 2081085 889955 2211378 2155897 1850811 1601644 1039363 852519 563694 1246348 1321737 1763454 2200582 915580 1800298 993083 32234 783453 1781362 2253382 1935815 891636 2117241 822636 629183 865947 1561080 887418 161732 327419 1506573 1196342 1620991 854351 966702 1862277 1464202 538846 511155 1118396 698746 2190692 1916348 925552 1485847 617673 1237705 298576 269134
1484332,835309 1317038 1340671 844446 1424991 1320466 2213356 167489 1582254 1929784 556077 1088571 722194 2225212 2212370 1580275 458945
1721901,1885644 1786125 1161147 733918 2134536
575022,64516 1195245 884403 1823889 543717 1546712 940480 1527300 949178 1624732 1257905 88667 1544149 1623825 257365 1821898 1214384 1343972 1672158 2064996 426768 271889
2246191,1909778 829336
347059,1747193 1747193 578039 578039 1809766 422646 1962370 1962370 556078 162759 850801 643347 1530524 1161948 1324662 1192338 316231 77708 1702271 405117 2166810 2045190 1611108 1066180 1586127 1434259 376550 263149 1708781 2103160 1537108 2067782 206561 206561 1870201 1682942 1444177 1978204 1573222 1975309 105212 1369033 1052333 1520752 669054 603180 114509 914922 845108 830600 1863970 361504 1662353 1890427 6430 1778768 959830 2226152 553756 1115521 1039788 919508 1208644 637734 1456795 1835748 463004 1088954 9321 2227600 724882 723664 1949865 490157 125161 2086545 1510258 990756 752404 307133 1608117 288959 1426583 2198570 585749 190468 2227806 2227806 1445897 252005 432349 216066 1828746 798513 603311 2113545 1961341 1817263 1254079 368357 1814463 465442 1750535 1389824 2202205 331503 1861987 1588433 731766 142517 810665 1325742 1896969 950334 565942 434290 1878279 71696 368145 1643492 2007508 761234 1219352 1901472 1392747 2181517 1653430 1632185 1240234 1499435 144815 132243 1876835 1851649 597954 2091055 1233099 1191748 477453 362800 340331 539100 394614 108981 89689 1241086 1161013 1068423 878287 650418 335553 307300 244117 44317 2074095 1956978 1556949 1484500 2092563 126639 2093312 1747089 1501386 937794 484459 226190 1289156 2121553 212807 402347 378999 1399828 1338353 1021748 927600 50608 397912 1258589 2103473 898991 352740 1716837 458750 402747 2053688 1383970 1241158 556414 164590 2242090 2197256 1736034 1403309 727441 684488 1567660 2068184 2222058 2110737 1526826 1490666 1177803 1144166 1021344 949751 908589 871650 692780 562970 555088 476607 314246 255356 248145 225858
1148476,1970405 1620570 1605760 1475415 151808 1103971 2192191 813845 547708 562332 1815280 325423 220959 2720 1297903 1769014 1199363 828551 1088887 1770421 1210115 1780137 560103
2098751,1135051 246131 705529 2214909 1292152 872700 1474463 337873 1237070 2075957 1848216 276687 1214264 1161388 614097 1736928
763461,472739 1144455 1721508
2057820,389809 1786740 650619
2082410,1747183 386825 270803 1105071 1974411 1348331 1518440 1088035 1226005 1381801 1431811 2031656 624653 81320 296877 1552407 759465 241431 1562987 1234253 494083 2105133 1654351 437106 1202618 1779950 2143260 1784619 1638310 1710456 279424 1773119 1776359 1404026 1676418 1977748 615511 107997 1438238 161447 97573 2179246 1868398 1600840 1045086 829022 1799952 838876 81024 1678496 2219839 2150246 544009 1604636 1542778 1789226 1409157 1812911 850741 771169 747958 690485 1776875 785845 1379862 1288199 658750 1423762 1120076 273935 127408
534139,2082028 1499147 1241682 1077004 1537317 1114711 323756 952953 373857 1126142 1601559 1143447 834715 426639 601876 656851 2020444 1164809 2003261 1037656 1227883 1935212 2120776 1332925 1421403 1224465 2249118 741918 613848 1902267 765204 57935 1752838 1091836 711202 501757 1391287 2029899 688079 55827 1393719 474095 588803 719974 2169669 1099373 1102553 1859262 1327454 1812387 2199388 199040 1238981 1079554 407743
370304,1828739 1245590 1562957 2122511 1264007 1605575 1348091 454506 1510130 1833136 90828 1632283 799516 893662 267351 2249686 1785430 1641070 1255469 1608484 320614 1616083
149124,561585 1477724 618679 2144630 969146 676242 1531571
460428,2234195 2006324 1461345 55323 1414175 2110799 1484718 2003776 1805067 2177720 1902068 985727 1933774 976695 1308041 1631883 878394 728720 544590 2249862 167109 456002 9079 124818 1025098 1813714 1278200 637011 1929226 1845718 928292 83942 1414228 1006708 749584 487092 598573 858793 317810 430164 1707789 1543477 1562912 288755 1814880 969870 1378838 1958034
2144945,1169473 1353899 1836766 847922 2047441 312023 2221601 1207396 806104 1196219 309645 930199 548815 298531 781681 838706 582128 380079 1625913 134120 746870 606293 228225 1806622 1819389 1687909 1862516 1496901 1409545
2287274,2242948 200782 1649982 1564271 501977 568705 384752 2257198 2117318 841252 69036 1160838 260465 169787 1338010 384043 1058347 379865 1666827 2233413 143420 1125091 555384 1848192 994086 1512241 1227725 754513 200924 1602001 720978
1670088,1202783 2215483 1758192 1378510 838935 525660 2016277 1339688 1308099 568720 276003 2258715 1874754 1523514 352305 1984585 1636562 1106236 1104300 247093 42891 716023 249272 1970987 1186669 993644 1595893 436423 2116378 1909540 1121413 399451 1316845 284875 1301651 841835 1526308 902640 1113607 956560 1261144 1470439 1672922 1350578 1613712 192393 317276 1926725 638593 1948998 2113427 1646417 1768785 889413 888402 583788 911159 1063591 1796242 822435 1158433 1258286 756998 847762 2204123 1486429 913988 1958844
1042099,1111619 2138521 945009 943036 978988 2138730 1721492 779416 606302 1907073 309555 1012697 1130831 2161613 237807 354973 1539387 308653 878379 1423920 1025875 1247806 801802 149379 1897851 509737 2160354 274237 1083104 955748
1541817,1926824 1374447
34494,1524512 1206531 846983 968173 560590 1076624 803164 1063907 259341 91967 809480 1116725 1750762 712201 1910875 1397825 1356744 707534 1014168 1096538 2047860 1784487 1536613 804003 472573 1320542 1006766 997090 549068 159091 462095 1719679 629989 728621 353064
1009344,888096 145590 1521652 872132 1054060 508111 1982393 315730 1501739 884554 1269257
1779394,2185864 1077123 240967 54359 1102297 590583 550345 88041 669035 1623452 918565 755233 730736 332096 1080001 107942 1325010 1228055 1340661 1075122 404028 2008639 462691 1979627 975227 1259342 1500261 2081587 843475 1415429 676833 526715 1173962 196929
1754823,127894 480812 852101 1692649 535252 1898641 654885 73531 920635 700201 2043337 316879 1648380 505447 1476212 1160669 2014089 1127163 424566 227167 1316964 47557 359691 1754650 1466630 819658 1176428 500677 1708415 1509102 1147415 1881962 1388844 1556180 482009 1875899 1449864 1403862 899881 835792 708117 472501 262154
517834,822469 1245487 1834604 331331 2120968 567944 1179573 2113659 101336 1446643 144350 504379 51505 3057 966406 1615654 1101673 208908 2014732 995063 1178294 1734601
296656,1109087 2064217 457988 1230135 380390 802856 441411 1280156 578825 1880308 549094 210850 552229 179056 2085741 518829 818215 2250584 29251 995199 1948339 1535227 761630 1837582 1489546 65063 791559 1166123 1845021 1787660 1413237 881119 1321767 190638 1241040 323493 624778 114411 1003415 1261681 1073009 1625920 1941359 1034210 126864 1825883 1424728 901926 994409 982433 1000188
411348,2198181 654294 2248254 1278531 774650 1517431 1058259 878147 431007 887111 581524 1899662 962978 941630 1767386 1655148 1525212 1292996 2106962 1258314 488884 1216996 1557725 1017531 1888968 1098230 271300 1965214 1416748 529458 1869072 1490571 1590400 397429 963953 1350363 1076774 2070019 635834 1708578 131722 742599 1972716 2077750 2212536 208786 1297776 1060728 872196 339118 87395 638098 779837
1042140,2157995 2144127 746102 884791 238952 1003855 1003855 696452 696452 958194 2022821 1388454 892207 1722167 1108761 930243 404523 2235360 1454395 1865870 1842595 739977 1121491 1395522 666020 1655022 16893 140291 282582 1848202 1682991 725303 1331140 1818390 1043125 1531792 182370 1145355 2115426 853469
558814,928832 2256266 2192559 1126182 826281 437839 7383 140187 250120 966747 1577272 2190695 895558 187037 980851 399674 256459 1967071 1880541 1393702 670136 1290364 526203 363088 2150459 898205 1856064 1052520 982196 764984 979624 1820349 1786585 1247006 1047972 670794 94052 1104408 823530 1713279 1182654 2094148 1954860 1849246 1203595 762185 405170 394402 62198 1461251 1461251 228002 816998 1044321 91010 1186809 1457203 1670408 1376342 744433 1569442 1435527 1852456 1066333 2243544 351052 1121697 1040562 2034986 1798826 2242809 2059458 850344 1490036 2110053 851252 1727772 343011 2199688 1586015 2245534 2158027 69068 1217143 1086438 287434 1321996 1318939 138175 1060548 1726961 1446467 1524161 2158632 499505 909880 898510 251976 1226558 669423 846455 1027704 435789 537599 113980 1453396 248953 1018963 691387 1927767 841872 540576 475003 322801 2054083 11557 1411984 1182198 963641 10016 106180 638634 886049 1274416 370115 1441780 908798 1673634 1547871 1597137 2208049 2007222 1572617 1787968 2188632 1815287 161399 524192 2219490 1339783 453254 553234 1862802 1260120 1055703 946020 34125 1270532 284296 1978718 578300 1548234 1548234 1852536 248555 445526 2015465 2039653 565661 1033096 1121779 873033 2203575 1019074 20042 887940 1904919 1856155 1667839 1710682 2033536 1418848 1211569 2198279 2033037 837082 1669970 2070282 605529 1756273 2108281 1492409 1487640 821896 2072339 2111309 1947044 670303 683060 1043001
